2009.07.17,09:00,1.40890,1.40891,1.40786,1.40867,1327
2009.07.17,09:15,1.40868,1.40959,1.40840,1.40903,1349
2009.07.17,09:30,1.40904,1.40950,1.40817,1.40890,1263
2009.07.17,09:45,1.40888,1.40911,1.40811,1.40820,1148
2009.07.17,10:00,1.40819,1.40909,1.40755,1.40894,1416
2009.07.17,10:15,1.40896,1.41096,1.40879,1.41042,1262
2009.07.17,10:30,1.41045,1.41045,1.40896,1.40958,1229
2009.07.17,10:45,1.40956,1.41024,1.40947,1.40981,996
2009.07.17,11:00,1.40984,1.41076,1.40967,1.40995,918
2009.07.17,11:15,1.40998,1.41031,1.40937,1.41016,899
2009.07.17,11:30,1.41015,1.41162,1.41001,1.41140,953
2009.07.17,11:45,1.41136,1.41138,1.40990,1.41039,983
2009.07.17,12:00,1.41042,1.41064,1.40978,1.41044,691
2009.07.17,12:15,1.41046,1.41072,1.40982,1.41006,568
2009.07.17,12:30,1.41007,1.41034,1.40953,1.40974,876
2009.07.17,12:45,1.40973,1.40980,1.40863,1.40872,865
2009.07.17,13:00,1.40875,1.40948,1.40851,1.40892,849
2009.07.17,13:15,1.40890,1.40943,1.40854,1.40914,1015
2009.07.17,13:30,1.40913,1.40965,1.40868,1.40874,777
2009.07.17,13:45,1.40877,1.40918,1.40836,1.40915,836
2009.07.17,14:00,1.40916,1.41053,1.40893,1.40914,1070
2009.07.17,14:15,1.40914,1.40914,1.40633,1.40723,1517
2009.07.17,14:30,1.40720,1.40846,1.40692,1.40783,1415
2009.07.17,14:45,1.40788,1.40973,1.40728,1.40962,1183
2009.07.17,15:00,1.40960,1.41208,1.40951,1.41129,1653
2009.07.17,15:15,1.41130,1.41216,1.41122,1.41172,1241
2009.07.17,15:30,1.41166,1.41216,1.41053,1.41121,1265
2009.07.17,15:45,1.41122,1.41170,1.41021,1.41128,1216
2009.07.17,16:00,1.41129,1.41138,1.41059,1.41091,1270
2009.07.17,16:15,1.41093,1.41297,1.41062,1.41235,1332
2009.07.17,16:30,1.41234,1.41251,1.41105,1.41113,1204
2009.07.17,16:45,1.41114,1.41180,1.41072,1.41103,1168
2009.07.17,17:00,1.41108,1.41110,1.41032,1.41081,1176
2009.07.17,17:15,1.41080,1.41126,1.41041,1.41125,1113
2009.07.17,17:30,1.41122,1.41198,1.41091,1.41184,814
2009.07.17,17:45,1.41183,1.41209,1.41128,1.41187,1002
2009.07.17,18:00,1.41189,1.41237,1.41139,1.41210,722
2009.07.17,18:15,1.41209,1.41261,1.41144,1.41215,876
2009.07.17,18:30,1.41212,1.41324,1.41104,1.41250,925
2009.07.17,18:45,1.41250,1.41362,1.41237,1.41331,872
2009.07.17,19:00,1.41330,1.41370,1.41298,1.41302,666
2009.07.17,19:15,1.41304,1.41336,1.41257,1.41277,785
2009.07.17,19:30,1.41276,1.41358,1.41272,1.41347,941
2009.07.17,19:45,1.41346,1.41356,1.41303,1.41350,650
2009.07.17,20:00,1.41348,1.41362,1.41268,1.41279,500
2009.07.17,20:15,1.41278,1.41328,1.41259,1.41315,542
2009.07.17,20:30,1.41314,1.41436,1.41304,1.41430,760
2009.07.17,20:45,1.41429,1.41467,1.41368,1.41391,763
2009.07.17,21:00,1.41391,1.41411,1.41268,1.41272,626
2009.07.17,21:15,1.41273,1.41273,1.41101,1.41104,664
2009.07.17,21:30,1.41101,1.41118,1.41046,1.41107,677
2009.07.17,21:45,1.41112,1.41116,1.40955,1.40995,606
2009.07.17,22:00,1.40996,1.41026,1.40968,1.41023,316
2009.07.17,22:15,1.41025,1.41037,1.40970,1.40989,325
2009.07.17,22:30,1.40990,1.41061,1.40984,1.41031,209
2009.07.17,22:45,1.41030,1.41055,1.40997,1.41008,229
